"12019000","religion and belief/sikhism","The religion of an Indian group, combining Hindu and Islamic elements, founded in the Punjab (or Panjab) in the late 15th century AD by Guru Nanak. "
"12020000","religion and belief/jainism","A religion of India that teaches a path to spiritual purity and enlightenment through a disciplined mode of life founded upon the tradition of ahimsa, non-violence to all living creatures. It began in the 7th-5th century BC. "
"12021000","religion and belief/parsasm","A religion in India following the Iranian prophet Zoroaster, mainly in Bombay, but also in Karachi (Pakistan). "
"12022000","religion and belief/confucianism","The way of life propagated by Confucius in the 6th-5th century BC and followed by the Chinese people for more than 2000 years. Its influence has extended to Korea, Japan, and Vietnam. "
"12023000","religion and belief/religious text","Scriptures holy or important for a church or religion "
"12023001","religion and belief/religious text/bible","Sacred scriptures of Christianity consisting of the old and new testament "
"12023002","religion and belief/religious text/qur'an","Holy book of Islam "
"12023003","religion and belief/religious text/torah","Holy scriptures of Judaism "
"12024000","religion and belief/interreligious dialogue","Any form of communication between religions "
"12025000","religion and belief/religious event","News regarding a religious event but not a festival or holiday "
"12025001","religion and belief/religious event/catholic convention","A catholic convention "
"12025002","religion and belief/religious event/protestant convention","A protestant convention "
"12025004","religion and belief/religious event/ritual","Established religious rituals such as mass, baptism, prayer meetings "
"12026000","religion and belief/concordat","Treaty between the Holy See and another country for the regulation of ecclesiastical affairs in the territory of the latter "
"12027000","religion and belief/ecumenism","Relations between christian churches "
"13000000","science and technology","All aspects pertaining to human understanding of nature and the physical world and the development and application of this knowledge "
"13001000","science and technology/applied science","Stories about putting scientific knowledge to practical uses in the fields of the medical sciences, agriculture, domestic sciences as well as trades and crafts "
"13001001","science and technology/applied science/physics","The study of the properties and changes of matter "
"13001002","science and technology/applied science/chemistry","The study of the composition and reaction of substances "
"13001003","science and technology/applied science/cosmology","Study of the organization and structure of the universe "
"13001004","science and technology/applied science/particle physics","The study of elementary particles and atomic nuclei through the use of high-energy particles "
"13002000","science and technology/engineering","Stories about putting scientific knowledge to practical uses in the fields of civil, electrical, mechanical and chemical engineering "
"13002001","science and technology/engineering/material science","The study of materials used in manufacturing "
"13003000","science and technology/human science","Sociology, psychology, anthropology and political science "
"13003001","science and technology/human science/social sciences","The study of people living in groups, as families, tribes and communities "
"13003002","science and technology/human science/history","The study of human events of the past "
"13003003","science and technology/human science/psychology","The study of the human mind and mental and emotional processes "
"13003004","science and technology/human science/sociology","The study of human social relations, organization and change "
"13003005","science and technology/human science/anthropology","The study of human beings in groups or societies "
"13004000","science and technology/natural science","Astronomy, astrophysics, physics, chemistry, earth sciences, palaeontology, biological sciences, botany and zoology, as well as mathematics "
"13004001","science and technology/natural science/geology","The study of Earth's physical processes "
"13004002","science and technology/natural science/paleontology","The study of ancient animals "
"13004003","science and technology/natural science/geography","The study of the surface of Earth and its political divisions "
"13004004","science and technology/natural science/botany","The study of plants "
"13004005","science and technology/natural science/zoology","The study of animals "
"13004006","science and technology/natural science/physiology","The study of vital processes of living organisms "
"13004007","science and technology/natural science/astronomy","The study of the stars and planets "
"13004008","science and technology/natural science/biology","The study of living organisms "
"13005000","science and technology/philosophical science","Philosophy, logic and ethics, among others "
"13006000","science and technology/research","Methodical investigation of events, procedures etc to explain why they occur, or to find solutions for problems "
"13006001","science and technology/research/survey","Examination of public attitudes on various subjects or issues, such as the quality of goods, the value of services etc. "
"13007000","science and technology/scientific exploration","Methodical land, sea and space journeys to discover new information about them "
"13008000","science and technology/space programme","The government's organized effort for the exploration of outer space and the bodies therein "
"13009000","science and technology/science (general)","Establishing and systematizing information about nature and the physical world through observation, experimentation and hypothesis "
"13010000","science and technology/technology (general)","The study of the practical or industrial arts, and applied sciences such as physics, hydrodynamics and thermodynamics "
"13010001","science and technology/technology (general)/rocketry","The development of rockets "
"13010002","science and technology/technology (general)/laser","The development and use of light amplification by stimulated emission of radiation "
"13011000","science and technology/standards","The rules, national and international, that govern science and technology. These might include international standards setting for equipment and interference standards. "
"13012000","science and technology/animal science","Science involving animals "
"13013000","science and technology/micro science","The multi-disciplinary areas of nanotechnology and Micro-Electrical Mechanical Systems. "
"13014000","science and technology/marine science","The multi-disciplinary research areas involving the worlds' waterways and oceans. This could include hyper-spectral sensing of ice flows, fisheries studies and underwater research. "
"13015000","science and technology/weather science","All scientific aspects of the weather and climate. "
"13016000","science and technology/electronics","The branch of engineering or physics concerned with the controlled flow of electrons or other carriers of electric charges, especially in semiconductor devices, including the design, manufacture, and maintenance of electronic devices "
"13017000","science and technology/identification technology","Includes biometrics, new computer-based identification cards, retinal scans, face scanning and mobile augmented reality systems (MARS) and other ways technology can identify individuals. Also technology vs. the privacy of personal information. "
"13018000","science and technology/mathematics","The study of quantities and shapes and their symbolic relationships. "
"13019000","science and technology/biotechnology","Manipulating natural organisms for scientific, medical or agricultural purposes "
"13020000","science and technology/agricultural research and technology","Pertaining to the growing of crops and management of farm animals "
"13021000","science and technology/nanotechnology","Manipulating objects at the molecular scale "
"13022000","science and technology/IT/computer sciences","The study and design of computer systems and networks. "
"13023000","science and technology/scientific institutions","Institutions that carry out or govern scientific work (e.g. National Academy of Arts and Sciences ) "
"14000000","social issue","Aspects of the behaviour of humans affecting the quality of life. "
"14001000","social issue/addiction","The habitual and often uncontrollable use of harmful substances such as alcohol, tobacco and pharmaceuticals or drugs "
"14002000","social issue/charity","Philanthropic giving "
"14003000","social issue/demographics","The study of people and here they live and how they interact "
"14003001","social issue/demographics/population and census","Population is the number of people in a geographical region and census is the process of counting them "
"14003002","social issue/demographics/immigration","Movement of individuals from one country to the other "
"14003003","social issue/demographics/illegal immigrants","Movement of individuals from one country to the other by illicit means "
"14003004","social issue/demographics/emigrants","People who leave their country of origin, their relationship with their country of origin and their association with fellow emigrants "
"14004000","social issue/disabled","Being incapacitated either physically, emotionally or mentally "
"14005000","social issue/euthanasia (also includes assisted suicide)","Voluntary death with the aid of another "
"14005001","social issue/euthanasia (also includes assisted suicide)/suicide","Death by one's own hand "
"14006000","social issue/family","A group of individuals related by blood or marriage "
"14006001","social issue/family/parent and child","Two or more individuals with a hierarchical familial relationship "
"14006002","social issue/family/adoption","A legal process of bringing a child with no supporting parents into a supportive union "
"14006003","social issue/family/marriage","The union of two individuals who pledge fidelity, respect and support for each other "
"14006004","social issue/family/divorce","The process by which a marriage is dissolved "
"14006005","social issue/family/sex","The classification of individuals as either male or female. Or conjugal relationship between two individuals. "
"14006006","social issue/family/courtship","Preliminaries of wooing and winning a partner "
"14007000","social issue/family planning","Conscious decisions and efforts involving reproduction "
"14008000","social issue/health insurance","Insurance covering extraordinary medical costs "
"14009000","social issue/homelessness","Lacking a fixed place of residence "
"14010000","social issue/minority group","A group of people classified by race, language, religion or other characteristic numerically smaller than others of the same classification "
"14010001","social issue/minority group/gays and lesbians","Those that consider themselves attracted to their same gender in an erotic or sensual or similar way. "
"14010002","social issue/minority group/national or ethnic minority","Groups of people that form a minority on ethnic or national basis, their status, problems and relations to the majority "
"14011000","social issue/pornography","Audio or visual depictions of various sex related acts considered outside accepted community standards "
"14012000","social issue/poverty","Having insufficient resources to provide for basic services to oneself or family "
"14013000","social issue/prostitution","Sex for sale, either male or female, and those who profit from it "
"14014000","social issue/racism","Harmful attitudes toward another group based on racial differences "
"14015000","social issue/welfare","Generally government help for those in need of food, housing health and other services "
"14016000","social issue/abortion","Usually the planned disruption of the process of reproduction of human life "
"14017000","social issue/missing person","A person who is not where they are expected to be for a period of time "
"14017001","social issue/missing person/missing due to hostilities","People, both civilian and military, missing during or after hostilities "
"14018000","social issue/long term care","Extensive health care because of serious illness or disability "
"14019000","social issue/juvenile delinquency","Incidents involving perpetrators who are minors. "
"14020000","social issue/nuclear radiation victims","Includes antinuclear movements and compensation for atomic blast victims. "
"14021000","social issue/slavery","The involuntary servitude, outside of legal incarceration for statuary criminal offences, of men, women and children, including involuntary unpaid labour, coerced actions, child labour "
"14022000","social issue/abusive behaviour","The maltreatment of one or more individuals by others through dehumanizing treatment including sexual or mental abuse, deprivation of sensory abilities, deprivation of physical needs, physical mistreatment including beatings, and other forms of torture "
"14023000","social issue/death and dying","Dying is the route to death. Death is the state you are in when there are no signs that you can function as a human being either physically or mentally "
"14024000","social issue/people","Individuals as a whole, sometimes broken down into various classes, such as indigenous people, people of class etc "
"14024001","social issue/people/children","Immature people, usually up to the age of puberty "
"14024002","social issue/people/infants","Those people from birth until ages of one or two, usually when they begin walking "
"14024003","social issue/people/teen-agers","People aged 13 to 19 years of age "
"14024004","social issue/people/adults","People aged 20 and above "
"14024005","social issue/people/senior citizens","People aged 60 or 65 and older "
"14025000","social issue/social issues (general)","Issues affecting a number of individuals in their daily lives like housing, food, education, personal relationships "
"14025001","social issue/social issues (general)/social conditions","Conditions under which people live in terms of housing, water supply, availability of education "
"14025002","social issue/social issues (general)/social problems","Issues affecting the lives of individuals such as housing, education nutrition, communication etc "
"14025003","social issue/social issues (general)/discrimination","Denial of services to one or more people because of race, colour, sexual identity, religion, political beliefs etc "
"14025004","social issue/social issues (general)/social services","Government supported programs to improve the well-being of individuals or groups of individuals "
"14025005","social issue/social issues (general)/death penalty policies","National or international polices regarding death sentences "
"14026000","social issue/ordnance clearance","The removal or neutralization of ordnance such as landmines or cluster bombs, remaining after a war or armed conflict "
"14027000","social issue/reconstruction","The reconstruction of economy, infrastructure and property, as well as life in general, after a war or natural disaster "
"15000000","sport","Competitive exercise involving physical effort. Organizations and bodies involved in these activities. "
"15001000","sport/aero and aviation sport","Parachuting, freefall (parapente, delta-plane), gliding, aerostat, motorised flight (airplane, ultra light craft, helicopter) "
"15001001","sport/aero and aviation sport/parachuting","Parachuting competitions: precision landings, voltige, individual and team "
"15001002","sport/aero and aviation sport/sky diving","Parachuting competitions involving sky-diving "
"15002000","sport/alpine skiing","Skiing downhill on snow-covered slopes as fast as possible. The slopes contain intermediate gates which are spaced according to the discipline involved "
"15002001","sport/alpine skiing/downhill","Skiing at top speed down a steep slope with interspersed turns but no gates. The fastest wins. "
"15002002","sport/alpine skiing/giant slalom","Skiing down a slope, but with more turns and bends than in super-G skiing. The fastest wins. "
"15002003","sport/alpine skiing/super G","Skiing down a steep slope, but with more turns and bends than in the downhill. The fastest wins. "
"15002004","sport/alpine skiing/slalom","Skiers must zig-zag their way down a slope with closely positioned gates which they must negotiate. It is run over two legs with the combined fastest winning. "
"15002005","sport/alpine skiing/combined","Race, usually competed over two days that combines a downhill leg and a slalom leg rewarding the most complete skiers. Combined fastest time wins. "
"15003000","sport/American football","Team ball game that opposes two teams that have attack sections and defence sections. Each attack goes up against the other defence and attempts to move an oval-shaped ball down the field and into the end-zone to mark a touchdown and earn points. "
"15003001","sport/American football/(US) National Football League (NFL) (North American)","The association of professional American football teams "
"15003002","sport/American football/CFL","The Canadian Football League (CFL), also known as Ligue Canadienne de Football (LCF), is a professional league located entirely in Canada that plays Canadian football. "
"15003003","sport/American football/AFL-DEPRECATED","The American Football League (AFL) was a professional league of American football that operated from 1960 to 1969. In 1970, the AFL merged with the National Football League. "
"15004000","sport/archery","Archers use bows and arrows to aim at targets 1.22 metres in diameter which are on average 70 metres distant. "
"15004001","sport/archery/FITA / Outdoor target archery","The competition is held outdoors on an open (flat) field, at various fixed distances. The archery competition in the Olympic Games is a part of the FITA outdoor target archery program. "
"15004002","sport/archery/crossbow shooting","Shooting with crossbow on targets from different distances "
"15005000","sport/athletics, track and field","Competitions involving foot races, jumping and throwing which can be on a track inside a stadium or on outside roads "
"15005001","sport/athletics, track and field/100 m","Running over a distance of 100 metres with the fastest time winning "
"15005002","sport/athletics, track and field/200 m","Running over a distance of 200 metres with the fastest time winning "
"15005003","sport/athletics, track and field/400 m","Running over a distance of 400 metres with the fastest time winning "
"15005004","sport/athletics, track and field/800 m","Running over a distance of 800 metres with the fastest time winning "
"15005005","sport/athletics, track and field/1000 m","Running over a distance of 1000 metres with the fastest time winning "
"15005006","sport/athletics, track and field/1500 m","Running over a distance of 1000 metres with the fastest time winning "
"15005007","sport/athletics, track and field/mile","Running over a distance of one mile with the fastest time winning "
"15005008","sport/athletics, track and field/2000 m","Running over a distance of 2000 metres with the fastest time winning "
"15005009","sport/athletics, track and field/3000 m","Running over a distance of 3000 metres with the fastest time winning "
"15005010","sport/athletics, track and field/5000 m","Running over a distance of 5000 metres with the fastest time winning "
"15005011","sport/athletics, track and field/10,000 m","Running over a distance of 10,000 metres with the fastest time winning "
"15005012","sport/athletics, track and field/20 km","Walking over a distance of 20 km on public roads with the fastest time winning "
"15005013","sport/athletics, track and field/one hour","Walking as far as possible in the time of one hour "
"15005014","sport/athletics, track and field/25000","Walking over a distance of 25km with the fastest time winning "
"15005015","sport/athletics, track and field/30000","Walking over a distance of 30kms with the fastest time winning "
"15005016","sport/athletics, track and field/110 m hurdles","Race consisting of covering 110 metres as fast as possible while jumping over 10 hurdles placed on the track "
"15005017","sport/athletics, track and field/400 m hurdles","Race consisting of covering 400 metres as fast as possible while jumping over 10 hurdles placed on the track "
"15005018","sport/athletics, track and field/3000 m steeplechase","Race consisting of covering 3000 metres as fast as possible while jumping over 28 hurdles which are 91/4 centimetres high and seven water obstacles "
"15005019","sport/athletics, track and field/high jump","Competitors jump as high as possible over a bar which is raised each time they clear the height. The highest clearance wins. "
"15005020","sport/athletics, track and field/pole vault","Competitors use a flexible pole to propel themselves feet-first into the air and clear a bar which is raised higher at each round of jumps. "
"15005021","sport/athletics, track and field/long jump","Competitors build up speed over a short sprint and them attempt to jump as far forward as they can from a given point into sand trap. The longest jump wins. "
"15005022","sport/athletics, track and field/triple jump","Competitors build up speed over a short sprint and then attempt to jump as far forward as they can using a hop, skip and a jump technique. The longest jump wins. "
"15005023","sport/athletics, track and field/shot put","Competitors stand in a circle with a 2.13 metres diameter and attempt to throw a metal ball weighing 7.26 kg for men and 4kg for women as far as possible. The longest throw wins. "
"15005024","sport/athletics, track and field/discus throw","Competitors stand in a netted circle with a 2.50 metres diameter and with a turning motion attempt to throw a discus weighing 2kg for men and 1kg for women as far as possible. The longest throw wins. "
"15005025","sport/athletics, track and field/hammer throw","Competitors throw a hammer consisting of a metal ball, chain and handle as far as they can from a netted circle which is 2.13 metres in diameter. The hammer weighs 7.26 kg for men and 4 kg for women. "
"15005026","sport/athletics, track and field/javelin throw","Competitors in a specially-designated throwing area attempt to fling a spear-like javelin as far as possible. The javelin weighs 800 grammes for men and 600 grammes for women. "
"15005027","sport/athletics, track and field/decathlon","Individual men's competition which involves accumulating points in 10 different disciplines over two days: 1st day - 100m, long-jump, shot-putt, high-jump, 400m. 2nd day - 110m hurdles, discus, pole-vault, javelin and 1,500 metres. "
"15005028","sport/athletics, track and field/4x100 m","Team race involving four runners each covering 100 metres. "
"15005029","sport/athletics, track and field/4x200 m","Team race involving four runners each covering 200 metres. "
"15005030","sport/athletics, track and field/4x400 m","Team race involving four runners each covering 400 metres. "
"15005031","sport/athletics, track and field/4x800 m","Team race involving four runners each covering 800 metres. "
"15005032","sport/athletics, track and field/4x1500 m","Team race involving four runners each covering 1500 metres. "
"15005033","sport/athletics, track and field/walk 1 h","One-hour long race where competitors must maintain at least one foot in contact with the ground and are not allowed to run. "
"15005034","sport/athletics, track and field/walk 2 h","Two-hour long walking race where competitors must maintain at least one foot in contact with the ground and are not allowed to run. "
"15005035","sport/athletics, track and field/10 km walk","Walking race over 10 kilometres where competitors must maintain at least one foot in contact with the ground and are not allowed to run. "
"15005036","sport/athletics, track and field/15 km walk","Walking race over 15 kilometres where competitors must maintain at least one foot in contact with the ground and are not allowed to run. "
"15005037","sport/athletics, track and field/20 km walk","Walking race over 20 kilometres where competitors must maintain at least one foot in contact with the ground and are not allowed to run. "
"15005038","sport/athletics, track and field/30 km walk","Walking race over 30 kilometres where competitors must maintain at least one foot in contact with the ground and are not allowed to run. "
"15005039","sport/athletics, track and field/50 km walk","Walking race over 50 kilometres where competitors must maintain at least one foot in contact with the ground and are not allowed to run. "
"15005040","sport/athletics, track and field/100 m hurdles","Sprint over a distance of 110 metres with competitors having to clear 10 hurdles placed in their way. "
"15005041","sport/athletics, track and field/5 km walk","Walking race over 5 kilometres where competitors must maintain at least one foot in contact with the ground and are not allowed to run. "
"15005042","sport/athletics, track and field/heptathlon","Individual women's competition involving seven separate disciplines over two days. 1st day - 100m hurdles, high-jump, shot-putt, 200 metres. 2nd day - long-jump, javelin, 800 metres. "
"15005043","sport/athletics, track and field/1500 m walk","Walking race over 1500 metres where competitors must maintain at least one foot in contact with the ground and are not allowed to run. "
"15005044","sport/athletics, track and field/2000 m walk","Walking race over 2000 metres where competitors must maintain at least one foot in contact with the ground and are not allowed to run. "
"15005045","sport/athletics, track and field/3000 m walk","Walking race over 3000 metres where competitors must maintain at least one foot in contact with the ground and are not allowed to run. "
"15005046","sport/athletics, track and field/50 m","Short sprint race over 50 metres with the fastest time winning. "
"15005047","sport/athletics, track and field/50 m hurdles","Short sprint race over 50 metres interspersed with hurdles. "
"15005048","sport/athletics, track and field/50 yards","Short sprint race over 50 yards with the fastest time winning. "
"15005049","sport/athletics, track and field/50 yard hurdles","Short sprint race over 50 yards interspersed with hurdles. "
"15005050","sport/athletics, track and field/60 m","Short sprint race over 60 metres with the fastest time winning. "
"15005051","sport/athletics, track and field/60 m hurdles","Short sprint race over 60 metres interspersed with hurdles. "
"15005052","sport/athletics, track and field/60 yards","Short sprint race over 60 yards with the fastest time winning. "
"15005053","sport/athletics, track and field/60 yard hurdles","Short sprint race over 60 yards interspersed with hurdles. "
"15005054","sport/athletics, track and field/100 yards","Sprint race over 100 yards with the fastest time winning. "
"15005055","sport/athletics, track and field/100 yard hurdles","Sprint race over 100 yards interspersed with hurdles. "
"15005056","sport/athletics, track and field/300 m","Race over 300 metres with the fastest time winning. "
"15005057","sport/athletics, track and field/300 yards","Race over 300 yards with the fastest time winning. "
"15005058","sport/athletics, track and field/440 yards","Race over 440 yards with the fastest time winning. "
"15005059","sport/athletics, track and field/500 m","Race over 500 metres with the fastest time winning. "
"15005060","sport/athletics, track and field/500 yards","Race over 500 yards with the fastest time winning. "
"15005061","sport/athletics, track and field/600 m","Race over 600 metres with the fastest time winning. "
"15005062","sport/athletics, track and field/600 yards","Race over 600 yards with the fastest time winning. "
"15005063","sport/athletics, track and field/880 yards","Race over 880 yards with the fastest time winning. "
"15005064","sport/athletics, track and field/1000 yards","Race over 1000 yards with the fastest time winning. "
"15005065","sport/athletics, track and field/2 miles","Race over two miles with the fastest time winning. "
"15005066","sport/athletics, track and field/3 miles","Race over three miles with the fastest time winning. "
"15005067","sport/athletics, track and field/6 miles","Race over six miles with the fastest time winning. "
"15005068","sport/athletics, track and field/4x1 mile","Team Relay race with four runners on each team running for one mile. "
"15005069","sport/athletics, track and field/pentathlon","Only indoor, 60m hurdles, high jump, shot put, long jump, 800 m "
"15006000","sport/badminton","Two players or two teams of two compete by hitting a shuttlecock weighing approximately five grams over a high net. The aim for each player/team is to prevent the shuttlecock landing on their side of the court. "
"15007000","sport/baseball","A game between two teams of nine played on an enclosed ground. The team which scores the most points wins. A point is scored when a player runs around the ground marked out by four bases. "
"15007001","sport/baseball/Major League Baseball (North American Professional) - American League","Baseball league comprising 14 teams. "
"15007002","sport/baseball/Major League Baseball (North American Professional) - National League","Baseball league comprising 16 teams. "
"15007003","sport/baseball/Major League Baseball (North American Professional) - Special (e.g. All-Star, World Series)","Baseball competition other than the World Series. "
"15007004","sport/baseball/rubberball baseball","Sometimes called ''soft baseball,'' the game is played with a rubber baseball of varying degrees of hardness depending upon the age and level of the players. "
"15007005","sport/baseball/Major League Baseball Playoffs","Consists of several rounds of play to determine representatives to the U.S.-based World Series "
"15007006","sport/baseball/World Series","U.S.-based annual series of games between the top two teams of Major League Baseball to determine the overall champion "
"15008000","sport/basketball","Game played between two teams of five - points are scored by placing the large inflated ball into a net fixed on a ring 3.05m above the ground. "
"15008001","sport/basketball/National Basketball Association (North American Professional)","The NBA is the umbrella organisation running professional basketball in the United States. The NBA is made up of two conferences (east and west), four divisions (Atlantic and Central for the East, and Midwest and Pacific for the west). "
"15008002","sport/basketball/professional - Women general","Women's professional league "
"15008003","sport/basketball/Swiss netball","Similar to Basketball. Basket without a board. Mainly executed by women "
"15008004","sport/basketball/German netball","Same as Swiss Netball, but with specific German rules "
"15008005","sport/basketball/Dutch netball","Same as Swiss Netball, but with specific Dutch rule "
"15009000","sport/biathlon","A combination of cross country skiing and target shooting in a pursuit format. "
"15009001","sport/biathlon/7.5 km","Timed cross country skiing race. Competitors set off at 30sec intervals for three circuits totalling 7.5km. "
"15009002","sport/biathlon/10 km","Sprint races for men, pursuit for women. "
"15009003","sport/biathlon/15 km","Individual women's race in sprint format staged over three laps with competitors setting off at intervals of a minute. "
"15009004","sport/biathlon/20 km","Individual men's race in sprint format staged over five laps with competitors setting off at intervals of a minute. "
"15009005","sport/biathlon/4x7.5 km relay","Teams consisting of four biathletes with each team covering a distance of 7.5km with two rounds of target shooting. "
"15009006","sport/biathlon/12.5 km pursuit","The start is determined by the results from the sprint. A race held over five laps with target shooting (standing or prone) "
"15010000","sport/billiards, snooker and pool","A game played on a flat table covered with a cloth (baize) where players hit balls according to specific rules using a wooden cue. "
"15010001","sport/billiards, snooker and pool/8 ball","A game using 15 balls and a white. The first player aims to pot the balls numbered 1-7 (solids) with the second player potting balls 9-15 (stripes). After that the first player to pot the black wins. "
"15010002","sport/billiards, snooker and pool/9 ball","A game played with nine balls numbered 1-9, and a white. On each turn the player must hit the lowest numbered ball. "
"15010003","sport/billiards, snooker and pool/14/01/2013","A player nominates the ball he is attempting to pot and into which pocket. He collects points for each successful hit. He continues until he makes a mistake. Before hitting the 15th ball, the 14 reds are set up again in the triangle. "
"15010004","sport/billiards, snooker and pool/continuous-DEPRECATED","NA"
"15010005","sport/billiards, snooker and pool/other-DEPRECATED","NA"
"15010006","sport/billiards, snooker and pool/snooker","Two players using a cue and a white ball to sink"" other coloured balls in a correct order on a baize table and to cause an opponent to miss-hit by positioning the white ball in an inappropriate place - snookering. """," "
"15011000","sport/bobsleigh","In bobsleigh two or four persons race down a course sitting in a sled that consists of a main hull, a frame, two axles and sets of runners. The total time of all heats in a competition is added together to determine the winner. "
"15011001","sport/bobsleigh/two-man sled","race consisting of a team of two competitors "
"15011002","sport/bobsleigh/four-man sled","race consisting of a team of four competitors "
"15012000","sport/bowling","A game in which a player scores points by trying to knock down ten 'pins' using a ball - if unsuccessful the player has a second attempt. A game consists of ten frames. "
"15013000","sport/bowls and petanque","A game in which players throw bowls at a target, the winner being the player who lands closest. "
"15014000","sport/boxing","Combat sport in which two men/women fight using only their fists covered by padded gloves in a square ring measuring 6m a side. The fight is usually split into 12 rounds of three minutes each. "
"15014001","sport/boxing/super-heavyweight","Weight category in boxing which varies according to the federation"
"15014002","sport/boxing/heavyweight","Weight category in boxing which varies according to the federation"
"15014003","sport/boxing/cruiserweight","Weight category in boxing which varies according to the federation"
"15014004","sport/boxing/light-heavyweight","Weight category in boxing which varies according to the federation"
"15014005","sport/boxing/super-middleweight","Weight category in boxing which varies according to the federation"
"15014006","sport/boxing/middleweight","Weight category in boxing which varies according to the federation"
"15014007","sport/boxing/light-middleweight","Weight category in boxing which varies according to the federation"
"15014008","sport/boxing/welterweight","Weight category in boxing which varies according to the federation"
"15014009","sport/boxing/light-welterweight","Weight category in boxing which varies according to the federation"
"15014010","sport/boxing/lightweight","Weight category in boxing which varies according to the federation"
"15014011","sport/boxing/super-featherweight","Weight category in boxing which varies according to the federation"
"15014012","sport/boxing/featherweight","Weight category in boxing which varies according to the federation"
"15014013","sport/boxing/super-bantamweight","Weight category in boxing which varies according to the federation"
"15014014","sport/boxing/bantamweight","Weight category in boxing which varies according to the federation"
"15014015","sport/boxing/super-flyweight","Weight category in boxing which varies according to the federation"
"15014016","sport/boxing/flyweight","Weight category in boxing which varies according to the federation"
"15014017","sport/boxing/light flyweight","Weight category in boxing which varies according to the federation"
"15014018","sport/boxing/straw","Weight category in boxing which varies according to the federation"
"15014019","sport/boxing/IBF","International boxing federation "
"15014020","sport/boxing/WBA","World boxing association "
"15014021","sport/boxing/WBC","World boxing council "
"15014022","sport/boxing/WBO","World boxing organisation "
"15014023","sport/boxing/French boxing","Combat sport in which kicking with all parts of the feet are permitted and punching with the front of the fist is also allowed "
"15014024","sport/boxing/Thai boxing","Form of boxing involving punches with fists, feet, knees, elbows and legs. "
"15015000","sport/canoeing and kayaking","races in either 'white' or 'dead' water "
"15015001","sport/canoeing and kayaking/Slalom","White water course set out with gates consisting of two poles suspended vertically over the water. Competitors must negotiate the gates or face penalties "
"15015002","sport/canoeing and kayaking/200 m","race held over 200m "
"15015003","sport/canoeing and kayaking/500 m","race held over 500m "
"15015004","sport/canoeing and kayaking/1000 m","race held over 1000m "
"15015005","sport/canoeing and kayaking/K1","an enclosed boat with the competitor sitting on a fixed seat for one person using a double bladed paddle "
"15015006","sport/canoeing and kayaking/K2","an enclosed boat with the competitor sitting on a fixed seat for two people using double bladed paddles. "
"15015007","sport/canoeing and kayaking/K4","an enclosed boat with the competitor sitting on a fixed seat for four people using double bladed paddles. "
"15015008","sport/canoeing and kayaking/C1","One-seater canoe (open boat with competitor using a single bladed paddle. "
"15015009","sport/canoeing and kayaking/C2","Two-seater canoe (open boat) - competitors use a single bladed paddle. "
"15015010","sport/canoeing and kayaking/C4","Four-seater canoe (open boat) with each competitor using a single bladed paddle. "
"15015011","sport/canoeing and kayaking/canoe sailing","A race involving a canoe equipped with a sail. "
"15015012","sport/canoeing and kayaking/pontoniering","Team sport, military tradition, similar to canoe regatta, in boats "
"15016000","sport/climbing","mountain sports "
"15016001","sport/climbing/mountaineering","Alpine climbing "
"15016002","sport/climbing/sport climbing","Sport climbing as a special category: individual competition, on an artificial wall with time measurement "
"15017000","sport/cricket","Ball sport involving two teams of 11 players, balls, bats and wickets. The aim is to score as many runs as possible, and to get the opposing team 'out'. A 'run' involves a player running between two wickets. The opposing team try to get their rivals 'out' "
"15018000","sport/curling","A game played on ice with large flat round stones. A player throws the stone, aiming at a target. Team mates of the player who has thrown the stone can sweep the ice in front of the stone to help smooth its path towards the target. "
"15018001","sport/curling/icestock sport","Similar to curling, played on targets on ice, different stones with straight handle and different rules, played in alpine countries "
"15019000","sport/cycling","A race over a given distance on bicycles. "
"15019001","sport/cycling/track","A race staged on a track in a velodrome "
"15019002","sport/cycling/pursuit","Two cyclists or teams set off from midway down opposite straights and try to make up the gap between them. "
"15019003","sport/cycling/Olympic sprint","Qualifying race held over 200m. From the quarter-finals two cyclists go head-to-heads. By teams races consist of three cyclists from different countries. "
"15019004","sport/cycling/sprint","Races between two cyclists over two or three laps, with a timed sprint finish over the last 200m. "
"15019005","sport/cycling/Keirin","Sprint between six cyclists where a pacemaker on a moped gradually increases the pace over the first 1400m. When the pacemaker leaves the track the race develops into a sprint finish over the final 6-700m. "
"15019006","sport/cycling/points race","Cyclists aim to complete the highest number of laps. Bonus points are picked up in intermediate sprints held every 2500m. "
"15019007","sport/cycling/Madison race","A points race by teams comprising two cyclists in relay-format. "
"15019008","sport/cycling/500 m time trial","Individual race against the clock over 500m for women. "
"15019009","sport/cycling/1 km time trial","Individual race over 1000m against the clock for men. "
"15019010","sport/cycling/one hour","Competitors aim to complete as many kilometres as possible in one hour. "
"15019011","sport/cycling/road race","Road race with all the competitor starting en masse. "
"15019012","sport/cycling/road time trial","A race or stage against the clock with each cyclist setting off individually. "
"15019013","sport/cycling/staging race","A race disputed by teams with the classifications determined by the combined times over a day. "
"15019014","sport/cycling/cyclo-cross","Staged on various surfaces - earth, grass, sand or tarmac. "
"15019015","sport/cycling/Vtt","Mountain bikes "
"15019016","sport/cycling/Vtt-cross","An endurance race on mountain bikes around a 10km circuit over various terrain and with different degrees of slopes. Competitors are not allowed any exterior help. "
